formation_date,ticker,nio,fwd_ret_5d
2021-07-27,PYPL,-0.09670325357285074,-0.01907211017855901
2021-07-27,XBI,-0.15645635958463172,0.0027316845242623343
2021-07-27,IVV,-0.10321965152807118,0.0007685726367297807
2021-07-27,WFC,-0.1541552668031163,0.007543867243955083
2021-07-27,TWTR,-0.1398642688305709,0.002344851575053242
2021-07-27,VOO,-0.13614234492249996,0.0007752154044339931
2021-07-27,CSCO,-0.13983558652487543,0.0035483567442738282
2021-07-27,VZ,-0.12225108409543468,-0.0016395495454970099
2021-07-27,PLTR,-0.11529447086959733,0.007455484123750522
2021-07-27,RBLX,-0.17589523512268637,0.0029315754089070944
2021-07-27,LQD,-0.08029483936269328,0.0003685985973253203
2021-07-27,ARKK,-0.11295576105130459,0.004440476209724387
2021-07-27,NIO,1.2465625149376924,0.026605572392600883
2021-07-27,ROKU,-0.1356797250963615,-0.018871973141932008
2021-07-27,XLI,-0.13222781405490686,0.0019460463174755915
2021-07-27,AMZN,0.7053100888440695,-0.013952832083262479
2021-07-27,AMC,-0.1555469720549824,-0.02227960890454981
2021-07-27,CVX,-0.14419996512497366,0.0038185101444720092
2021-07-27,TSM,0.006273558709260302,0.009213423371698459
2021-07-27,SHOP,-0.10968160576844238,-0.0024045550610509946
2021-07-27,CRWD,-0.13468229210293178,-0.0023935433255121152
2021-07-27,BABA,-0.07777210088027486,0.011866801412109962
2021-07-27,DIS,-0.1701767612820171,-0.007511845273099449
2021-07-27,DIA,-0.13353528274960755,0.00013441508852423122
2021-07-27,XLV,-0.11752938667864402,0.0033393607828917427
2021-07-27,AMAT,-0.11738524694201634,0.01119040718647446
2021-07-27,UNH,-0.11984582671884533,0.003318994658217811
2021-07-27,HYG,0.11733834765115084,-0.0006581952439479455
2021-07-27,XLE,-0.11428767524017852,0.0029058006309708563
2021-07-27,PDD,-0.12652434592388867,0.023445435501667312
2021-07-27,EFA,-0.17023135752473084,0.0035784475069182255
2021-07-27,PFE,-0.11202310459018126,0.018154752843915677
2021-07-27,ZM,-0.11783074883671156,0.0038291552054814603
2021-07-27,JPM,-0.15841008513422888,0.00159624804028069
2021-07-27,MRNA,-0.15372478313158072,0.03798436004514909
2021-07-27,SQ,-0.1152674602437398,0.015477291594575804
2021-07-27,TMO,-0.1308297771494772,0.0025788724295737085
2021-07-27,COIN,1.6683326080681673,-0.007342921160965954
2021-07-27,MA,0.41248668811063316,-0.00895373901097889
2021-07-27,BIIB,1.1978361630811074,0.0038418058828488142
2021-07-27,QCOM,-0.13203306812145904,0.009855877425490522
2021-07-27,UBER,-0.14155576808094666,-0.010164377614517339
2021-07-27,GOOG,-0.13407280804348798,-0.0028113200679314556
2021-07-27,GM,0.3240826370384208,0.010561391111559093
2021-07-27,EWZ,-0.15343310013056582,-0.00250159954973761
2021-07-27,AAPL,-0.14097253587075148,0.004720734873058285
2021-07-27,CRM,-0.11665247050040835,-0.002188541666362598
2021-07-27,F,-0.12097342101970818,0.003770395342933841
2021-07-27,DKNG,-0.15327654670191193,-0.0012372021695560508
2021-07-27,SPY,-0.14098591027301421,0.0007589217063467046
2021-07-27,BAC,-0.1430363634996663,0.0025546627580052437
2021-07-27,SMH,-0.17543567617697936,0.011921358266402482
2021-07-27,MU,-0.1713887405018187,0.017547651400732757
2021-07-27,TQQQ,-0.1353947789211148,0.004444328494312555
2021-07-27,WMT,0.29780848844178276,0.0016352092320920165
2021-07-27,PG,0.20918242375020263,0.005081046989639871
2021-07-27,V,-0.1277963277059918,-0.009190649621648062
2021-07-27,NVDA,-0.13885154023820162,0.006186776982851794
2021-07-27,TLT,-0.07564824756992167,0.0009203035467963083
2021-07-27,SE,-0.12215647257227634,0.010544958248642655
2021-07-27,FB,0.15365962944493045,-0.012080306194894553
2021-07-27,C,-0.1149703562257064,0.0022996282823898985
2021-07-27,IWM,0.7067345282150204,0.002087778967456222
2021-07-27,PTON,-0.0759989268433587,-0.002275933247581041
2021-07-27,ABNB,0.3731813559277303,0.006009502324492799
2021-07-27,FCX,-0.13689634120509667,0.0022639545221367465
2021-07-27,MS,-0.1308496995647654,-0.000409889880652603
2021-07-27,XOM,-0.10330510776157113,0.0011939995143595671
2021-07-27,WISH,-0.08039481382049689,0.021748582779633718
2021-07-27,INTC,-0.1722495713738948,0.003938374291841828
2021-08-03,PYPL,0.0,0.0014986920891163936
2021-08-03,IVV,0.0003982518850366571,0.0008924288912057543
2021-08-03,WFC,0.0,0.01211553716031919
2021-08-03,VOO,0.0003475910383035631,0.0009004931522452964
2021-08-03,TWTR,0.000794170424660836,-0.008301381988407486
2021-08-03,CSCO,2.2784317770393587e-05,-0.002283323959730854
2021-08-03,VZ,0.0,-0.0007850014279900952
2021-08-03,PLTR,-2.2784317770393587e-05,0.007100026174004004
2021-08-03,RBLX,0.0,0.020161489378207963
2021-08-03,LQD,0.0,-0.003736414382076081
2021-08-03,ARKK,0.0,0.002629883550782086
2021-08-03,NIO,0.0,0.0006089039605215341
2021-08-03,ROKU,0.0,-0.018041583797495098
2021-08-03,XLI,0.0,0.0007096585615649742
2021-08-03,AMZN,0.0,-0.002318215931445211
