precision,recall,f1,hub_recovery,kendall_tau,N,T,T_N,trial,dgp,method
0.7692307692307693,0.04149377593360996,0.07874015748031496,0.0,0.14947389427014074,50,500,10.0,0,VAR2,LASSO
0.12921348314606743,0.552,0.2094081942336874,0.4,0.26012274894574744,50,500,10.0,1,VAR1,OLS
0.7894736842105263,0.36,0.4945054945054945,0.4,0.4731950268018546,50,500,10.0,1,VAR1,LASSO
0.39473684210526316,0.2459016393442623,0.30303030303030304,0.0,0.021855752918118858,50,500,10.0,1,VAR2,OLS
0.8333333333333334,0.06147540983606557,0.11450381679389313,0.2,0.1782574007848747,50,500,10.0,1,VAR2,LASSO
0.17391304347826086,0.608,0.2704626334519573,0.0,0.1274375046443202,50,500,10.0,2,VAR1,OLS
0.8627450980392157,0.352,0.5,0.2,0.3254840373780203,50,500,10.0,2,VAR1,LASSO
0.4,0.2693877551020408,0.32195121951219513,0.2,0.2866417800182076,50,500,10.0,2,VAR2,OLS
0.9,0.036734693877551024,0.07058823529411765,0.2,0.19380427279563822,50,500,10.0,2,VAR2,LASSO
0.14366729678638943,0.608,0.2324159021406728,0.0,0.002768187375609523,50,500,10.0,3,VAR1,OLS
0.9215686274509803,0.376,0.5340909090909091,0.4,0.2875127096047394,50,500,10.0,3,VAR1,LASSO
0.40606060606060607,0.2701612903225806,0.324455205811138,0.2,0.12445839637887683,50,500,10.0,3,VAR2,OLS
0.9230769230769231,0.04838709677419355,0.09195402298850575,0.2,0.1437089712976697,50,500,10.0,3,VAR2,LASSO
0.2,0.632,0.3038461538461538,0.0,0.24831556904420193,50,500,10.0,4,VAR1,OLS
0.8813559322033898,0.416,0.5652173913043478,0.4,0.4278968994682669,50,500,10.0,4,VAR1,LASSO
0.45,0.2938775510204082,0.35555555555555557,0.2,0.3162075250064944,50,500,10.0,4,VAR2,OLS
1.0,0.02857142857142857,0.05555555555555555,0.2,0.1177077309161588,50,500,10.0,4,VAR2,LASSO
0.11952861952861953,0.568,0.19749652294853964,0.2,0.1834364623214849,50,500,10.0,5,VAR1,OLS
0.8307692307692308,0.432,0.5684210526315789,0.4,0.38145442877151964,50,500,10.0,5,VAR1,LASSO
0.38,0.23170731707317074,0.2878787878787879,0.2,0.16003944700456912,50,500,10.0,5,VAR2,OLS
0.9090909090909091,0.04065040650406504,0.07782101167315175,0.4,0.4287807910508318,50,500,10.0,5,VAR2,LASSO
0.1601642710472279,0.624,0.2549019607843137,0.6,0.13597244994559615,50,500,10.0,6,VAR1,OLS
0.8627450980392157,0.352,0.5,0.4,0.39635123508004183,50,500,10.0,6,VAR1,LASSO
0.3872832369942196,0.27800829875518673,0.32367149758454106,0.2,0.12302972675180973,50,500,10.0,6,VAR2,OLS
0.875,0.029045643153526972,0.05622489959839357,0.0,0.04919971803119951,50,500,10.0,6,VAR2,LASSO
0.149812734082397,0.64,0.24279210925644917,0.6,0.182495683290474,50,500,10.0,7,VAR1,OLS
0.8846153846153846,0.368,0.519774011299435,0.4,0.4434952028285057,50,500,10.0,7,VAR1,LASSO
0.391025641025641,0.25311203319502074,0.30730478589420657,0.4,0.24795055239810881,50,500,10.0,7,VAR2,OLS
0.75,0.024896265560165973,0.04819277108433735,0.0,-0.09406897513387406,50,500,10.0,7,VAR2,LASSO
0.1348053457292272,0.464,0.2089149031967582,0.0,0.16735137580005668,100,250,2.5,0,VAR1,OLS
0.8924731182795699,0.166,0.2799325463743676,0.2,0.20100134030157932,100,250,2.5,0,VAR1,LASSO
0.25448028673835127,0.14715025906735751,0.18647406434668418,0.2,0.11561675428952335,100,250,2.5,0,VAR2,OLS
0.5294117647058824,0.00932642487046632,0.018329938900203666,0.0,-0.031531721884730524,100,250,2.5,0,VAR2,LASSO
0.14955640050697086,0.472,0.2271414821944177,0.0,0.21438121595232784,100,250,2.5,1,VAR1,OLS
0.9310344827586207,0.162,0.27597955706984667,0.0,0.14622574929479937,100,250,2.5,1,VAR1,LASSO
0.28680688336520077,0.15384615384615385,0.20026702269692923,0.0,0.0952692070900997,100,250,2.5,1,VAR2,OLS
0.5555555555555556,0.005128205128205128,0.01016260162601626,0.0,0.046747657523481666,100,250,2.5,1,VAR2,LASSO
0.14509331727874775,0.482,0.22304488662656177,0.0,0.03851078578048047,100,250,2.5,2,VAR1,OLS
0.9690721649484536,0.188,0.3149078726968174,0.0,0.23907286896622118,100,250,2.5,2,VAR1,LASSO
0.2771929824561403,0.16089613034623218,0.2036082474226804,0.4,0.19649500003442852,100,250,2.5,2,VAR2,OLS
0.6153846153846154,0.008146639511201629,0.016080402010050253,0.0,-0.01418073929595977,100,250,2.5,2,VAR2,LASSO
0.13618677042801555,0.49,0.21313614615050022,0.0,0.04699709636472987,100,250,2.5,3,VAR1,OLS
0.9438202247191011,0.168,0.28522920203735147,0.2,0.2411392361420137,100,250,2.5,3,VAR1,LASSO
0.2641165755919854,0.1481103166496425,0.18979057591623036,0.0,0.09769982544962162,100,250,2.5,3,VAR2,OLS
0.9090909090909091,0.010214504596527068,0.020202020202020204,0.0,0.06482378883666606,100,250,2.5,3,VAR2,LASSO
0.14368819080860964,0.494,0.22262280306444343,0.2,0.20137766404538132,100,250,2.5,4,VAR1,OLS
0.948051948051948,0.146,0.2530329289428076,0.0,0.1147777372798099,100,250,2.5,4,VAR1,LASSO
0.32323232323232326,0.1953204476093591,0.2435003170577045,0.2,0.19155283918450006,100,250,2.5,4,VAR2,OLS
0.6666666666666666,0.004069175991861648,0.008088978766430738,0.0,-0.05567412799648704,100,250,2.5,4,VAR2,LASSO
0.12794268167860798,0.5,0.20374898125509372,0.0,0.25128077360388434,100,250,2.5,5,VAR1,OLS
0.9591836734693877,0.188,0.31438127090301005,0.0,0.14120408070886548,100,250,2.5,5,VAR1,LASSO
0.2912801484230056,0.16069600818833163,0.20712401055408972,0.2,0.11367618075977495,100,250,2.5,5,VAR2,OLS
0.6923076923076923,0.009211873080859774,0.01818181818181818,0.0,0.10498424233076886,100,250,2.5,5,VAR2,LASSO
0.1107732406602954,0.51,0.18201284796573874,0.2,0.1531942094582166,100,250,2.5,6,VAR1,OLS
0.9032258064516129,0.224,0.358974358974359,0.0,0.2991858168773782,100,250,2.5,6,VAR1,LASSO
0.24086378737541528,0.14826175869120656,0.18354430379746836,0.2,0.16113562833904801,100,250,2.5,6,VAR2,OLS
0.6,0.009202453987730062,0.01812688821752266,0.0,0.15562640865186408,100,250,2.5,6,VAR2,LASSO
0.158953722334004,0.474,0.23807132094424913,0.0,0.24632366055792088,100,250,2.5,7,VAR1,OLS
0.9183673469387755,0.18,0.3010033444816054,0.0,0.21176281835305563,100,250,2.5,7,VAR1,LASSO
0.2956204379562044,0.1670103092783505,0.2134387351778656,0.4,0.14415944207046913,100,250,2.5,7,VAR2,OLS
0.9333333333333333,0.01443298969072165,0.028426395939086295,0.0,-0.029862957436873342,100,250,2.5,7,VAR2,LASSO
0.11095204008589836,0.62,0.18822100789313903,0.0,0.26280223597067986,100,500,5.0,0,VAR1,OLS
0.9567567567567568,0.354,0.5167883211678832,0.4,0.3070685330091675,100,500,5.0,0,VAR1,LASSO
0.36671575846833576,0.25382262996941896,0.3,0.0,0.18567598468472435,100,500,5.0,0,VAR2,OLS
1.0,0.017329255861365953,0.03406813627254509,0.0,0.08180691799942763,100,500,5.0,0,VAR2,LASSO
0.10723281756027347,0.596,0.18176273254040867,0.0,0.169437750683413,100,500,5.0,1,VAR1,OLS
0.9617224880382775,0.402,0.5669957686882934,0.2,0.22719136171454918,100,500,5.0,1,VAR1,LASSO
0.36258992805755397,0.25846153846153846,0.3017964071856287,0.0,0.14185670120741725,100,500,5.0,1,VAR2,OLS
1.0,0.020512820512820513,0.04020100502512563,0.0,0.13154071785281019,100,500,5.0,1,VAR2,LASSO
0.10672853828306264,0.644,0.1831106056297981,0.0,0.07466173187525514,100,500,5.0,2,VAR1,OLS
0.91,0.364,0.52,0.0,0.2231897512420091,100,500,5.0,2,VAR1,LASSO
0.38413685847589424,0.25333333333333335,0.3053152039555006,0.4,0.15905077184639688,100,500,5.0,2,VAR2,OLS
0.9615384615384616,0.02564102564102564,0.04995004995004995,0.0,0.06444114015612734,100,500,5.0,2,VAR2,LASSO
0.12949328713728886,0.598,0.2128871484514062,0.0,0.17467518929863263,100,500,5.0,3,VAR1,OLS
0.9520958083832335,0.318,0.4767616191904048,0.2,0.19858783754605877,100,500,5.0,3,VAR1,LASSO
0.38650306748466257,0.25925925925925924,0.3103448275862069,0.4,0.2558013838206927,100,500,5.0,3,VAR2,OLS
0.8333333333333334,0.0205761316872428,0.040160642570281124,0.0,0.06240684561539233,100,500,5.0,3,VAR2,LASSO
0.11078177102630604,0.598,0.1869334166927165,0.2,0.08874799688698155,100,500,5.0,4,VAR1,OLS
0.9520958083832335,0.318,0.4767616191904048,0.0,0.2883242870805387,100,500,5.0,4,VAR1,LASSO
0.40634441087613293,0.27589743589743587,0.3286499694563225,0.0,0.16834967189599756,100,500,5.0,4,VAR2,OLS
0.9333333333333333,0.028717948717948718,0.05572139303482587,0.4,0.04741060601074171,100,500,5.0,4,VAR2,LASSO
0.12787169484178587,0.59,0.2101888136800855,0.0,0.09678547692758438,100,500,5.0,5,VAR1,OLS
0.9490445859872612,0.298,0.4535768645357686,0.2,0.0675247452013254,100,500,5.0,5,VAR1,LASSO
0.351931330472103,0.25076452599388377,0.29285714285714287,0.0,-0.021664848425673344,100,500,5.0,5,VAR2,OLS
0.8928571428571429,0.0254841997961264,0.049554013875123884,0.0,-0.040694339404023984,100,500,5.0,5,VAR2,LASSO
0.07726558407543216,0.59,0.13663733209819362,0.0,0.03902168829475016,100,500,5.0,6,VAR1,OLS
0.8433734939759037,0.42,0.5607476635514018,0.4,0.2834817986640489,100,500,5.0,6,VAR1,LASSO
0.33883058470764615,0.23037716615698267,0.27427184466019416,0.4,0.26478588519672924,100,500,5.0,6,VAR2,OLS
0.95,0.019367991845056064,0.03796203796203796,0.4,0.14283088554151463,100,500,5.0,6,VAR2,LASSO
0.09752066115702479,0.59,0.1673758865248227,0.0,0.06681187656776191,100,500,5.0,7,VAR1,OLS
0.9595959595959596,0.38,0.5444126074498568,0.2,0.30690760730988714,100,500,5.0,7,VAR1,LASSO
0.3727544910179641,0.25382262996941896,0.3020012128562765,0.0,0.18653153874329156,100,500,5.0,7,VAR2,OLS
0.7894736842105263,0.01529051987767584,0.03,0.2,0.07213685367856572,100,500,5.0,7,VAR2,LASSO
