formation_date,ticker,nio,fwd_ret_5d
2021-04-30,PYPL,0.0,-0.007294192948187362
2021-04-30,XBI,0.0008304609741017954,-0.013456056441690678
2021-04-30,IVV,0.0,0.0021544825424391735
2021-04-30,WFC,0.0,0.006538681147070191
2021-04-30,VOO,0.0,0.0022896461853286532
2021-04-30,TWTR,0.000500603511150168,-0.0054825663290339445
2021-04-30,CSCO,0.0,0.010419225542173605
2021-04-30,VZ,-0.0005558098268472627,0.003744017459520399
2021-04-30,PLTR,0.000197532523313375,-0.029095706027343106
2021-04-30,LQD,0.0,0.0009136446542942656
2021-04-30,ARKK,0.0,-0.017778160434274694
2021-04-30,NIO,0.0,-0.016194927591955777
2021-04-30,PINS,-5.201195248651886e-05,-0.021543500819081497
2021-04-30,ROKU,0.0005851129663291381,-0.01560118836146358
2021-04-30,XLI,-0.0002925507328409544,0.0069120925426884305
2021-04-30,AMZN,0.0,-0.010373769342027894
2021-04-30,AMC,0.0,-0.010730807192438952
2021-04-30,TWLO,0.0,-0.03548025146095472
2021-04-30,TSM,0.0,-0.00023170240260019792
2021-04-30,CVX,-0.000627763888602003,0.013280032992368263
2021-04-30,SHOP,-0.000500603511150168,-0.012862780190516964
2021-04-30,BABA,0.0,-0.004580246783297182
2021-04-30,DIS,0.0,-0.0009132715265194324
2021-04-30,DIA,-0.0006950150058842295,0.005553218915024205
2021-04-30,XLV,0.0,0.004059858132915007
2021-04-30,UNH,0.0,0.009527285239550265
2021-04-30,AMAT,0.0,0.000587819441760562
2021-04-30,HYG,0.0,-0.0002734800559508699
2021-04-30,XLE,-0.0004941989118681751,0.016570591440711803
2021-04-30,PDD,0.0,-0.00021523518531296748
2021-04-30,EFA,0.0,0.0063575523485123854
2021-04-30,PFE,0.0,0.004495458142817754
2021-04-30,ZM,0.0,-0.01559212824046725
2021-04-30,JPM,0.00027694319044811093,0.00965039015255984
2021-04-30,MRNA,0.0,-0.01770921689620264
2021-04-30,SQ,0.00033349574764724214,-0.009176324255794533
2021-04-30,AAL,0.0,0.0035473224246890477
2021-04-30,MA,0.0,-0.0034651222515335923
2021-04-30,VIAC,0.0,-0.008112077066081014
2021-04-30,QCOM,4.2650922272864964e-05,-0.0013453068716829276
2021-04-30,FUTU,0.0,-0.026738384802316738
2021-04-30,UBER,0.0005558098268472627,-0.028426632908401906
2021-04-30,GOOG,0.0,-0.0009491780083710211
2021-04-30,GM,0.0,0.006555592138205113
2021-04-30,EWZ,0.0,0.014482164509274687
2021-04-30,AAPL,0.0,-0.0014158344753123719
2021-04-30,CRM,0.001131235833069863,-0.011945014935916265
2021-04-30,DKNG,0.0010023553254909225,-0.029613422442631942
2021-04-30,SPY,0.0,0.002439960269110264
2021-04-30,BAC,0.0,0.008026045976538665
2021-04-30,SMH,0.0,-6.969379824588451e-05
2021-04-30,MU,0.0,-0.0002501692767992392
2021-04-30,CCL,0.0,-0.008164642012318101
2021-04-30,TQQQ,0.0,-0.006488540023741951
2021-04-30,WMT,0.0,0.0006294413041188385
2021-04-30,COST,0.0,0.006273955805796372
2021-04-30,PG,0.0004513666382814989,0.0025064907244415346
2021-04-30,V,0.0005025847706664667,-0.0012312831927828948
2021-04-30,NVDA,0.0,-0.002464108872912307
2021-04-30,TLT,0.0,0.0004015037753236195
2021-04-30,AVGO,0.0,-0.001703546808468781
2021-04-30,SE,0.0,-0.00958170933172573
2021-04-30,FB,0.0,-0.0036059036443242707
2021-04-30,C,0.0,0.010386635706214698
2021-04-30,IWM,0.0,0.00033715386118096104
2021-04-30,JNK,0.0002925507328409544,-0.00034629008621955837
2021-04-30,PTON,0.00037002730883443186,-0.02744311597757305
2021-04-30,ABNB,0.0,-0.025505372586294085
2021-04-30,XOM,0.0003331650036522116,0.01778860499283912
2021-04-30,INTC,-0.0017195361536664687,0.0008187047456490237
2021-04-30,TLRY,0.0,-0.013740362003304574
2021-04-30,MRK,0.0,0.009969440052542567
2021-04-30,GE,-0.00025043562676484925,0.0029632925174468694
2021-04-30,CMCSA,0.0,0.006846363578091474
2021-04-30,AMD,0.00023053467630765822,-0.006266190150793216
2021-04-30,GME,-0.0001899118145511008,-0.016262191569047225
2021-04-30,HD,0.0,0.009782838342174815
2021-04-30,XLF,0.0,0.00813762505013953
2021-04-30,TSLA,0.0,-0.011548853335600785
2021-04-30,BIDU,-0.0007810405500210192,-0.018327991864195446
2021-04-30,SNAP,-0.0018575170493619283,-0.023582146065524688
2021-04-30,GLD,-0.00033349574764724214,0.00687665501812047
2021-04-30,BA,0.00030244757925136813,0.0016037779225601234
2021-04-30,GOOGL,0.0,-0.00037866043312555496
2021-04-30,NFLX,0.0,-0.004137400809396263
2021-04-30,XLK,0.0,-0.0008599184321649966
2021-04-30,PLUG,0.0,-0.04202988392523614
2021-04-30,ADBE,0.0,-0.0077525574396533296
2021-04-30,JD,0.00041101324118658736,-0.004605729337112651
2021-04-30,T,0.0,0.005331428091317214
2021-05-28,PYPL,0.0,0.000804773567903716
