formation_date,ticker,nio,fwd_ret_5d
2021-10-20,PYPL,0.0,-0.01873954521164529
2021-10-20,IVV,0.0,0.0014360574023905893
2021-10-20,WFC,0.0,0.00033254376912992265
2021-10-20,VOO,0.0,0.0013945199361182548
2021-10-20,CSCO,0.0008846159172627873,0.0008330207662407219
2021-10-20,VZ,0.0,-0.0030579673614569815
2021-10-20,PLTR,-0.000901092642545942,0.008703084771257964
2021-10-20,LQD,0.0006518251400914044,0.002626177436297139
2021-10-20,NIO,0.001264909521922069,9.235079313318906e-05
2021-10-20,AFRM,0.0,0.010945198663858458
2021-10-20,HOOD,0.0,-0.03077734432134611
2021-10-20,ROKU,0.0,-0.011405784213942827
2021-10-20,XLI,0.0,-0.0020047062837675435
2021-10-20,AMZN,0.0,2.6979409815708343e-05
2021-10-20,AMC,0.0,-0.030887489844877235
2021-10-20,IYR,-0.0013049072070345409,0.0005284606753575005
2021-10-20,CVX,0.0,-0.0017810016134879759
2021-10-20,UPST,0.0,-0.01623294374117601
2021-10-20,TSM,0.00445162792102218,-0.0026331989482045516
2021-10-20,SHOP,0.0,-0.017136395784881908
2021-10-20,CRWD,-0.004055601098183092,-0.0033809384263116414
2021-10-20,BABA,0.0,-0.0076718592143423915
2021-10-20,DIS,0.0,-0.0009154664031680859
2021-10-20,DIA,0.0,0.0001360648921722607
2021-10-20,FXI,-0.0008846159172627873,-0.004857830129544172
2021-10-20,XLV,0.0013049072070345409,0.0008469600751777496
2021-10-20,AMAT,0.00043337849674069263,0.0018704028928103744
2021-10-20,UNH,0.0,0.008132557502124183
2021-10-20,HYG,0.0007125700649308984,-0.0007330443339042869
2021-10-20,XLE,0.0,-0.0023611501956561478
2021-10-20,EFA,0.0,-0.0005882187538144956
2021-10-20,PFE,0.0,0.00048010753999894185
2021-10-20,ZM,0.0,-0.002060297401464828
2021-10-20,MRNA,0.0,0.00341944467220181
2021-10-20,JPM,-0.0006518251400914044,-0.0027845519423614017
2021-10-20,SQ,0.0,0.002180353392267342
2021-10-20,NVAX,0.0,0.007634254594482815
2021-10-20,COIN,0.0,0.0002620785495980549
2021-10-20,VTI,0.0,0.00039346885435134207
2021-10-20,IEF,0.0,0.0015609924348288118
2021-10-20,MA,0.0,-0.010171663669008702
2021-10-20,QCOM,-0.0008575364959846949,-0.0009059542713319546
2021-10-20,UBER,0.0,-0.002845855112045914
2021-10-20,GOOG,0.0006786673196630098,0.006793789429077957
2021-10-20,GM,-0.0007125700649308984,-0.009058123671358631
2021-10-20,XLU,-0.00027483519661591395,-0.00011687382893397214
2021-10-20,EWZ,0.0,-0.003820296314069438
2021-10-20,AAPL,0.0,0.0002604394827129264
2021-10-20,CRM,0.0,0.0032085056872825255
2021-10-20,F,-0.0007395178260183087,0.009522346201567467
2021-10-27,PYPL,-3.801859633628326e-05,-0.0031763959918421182
2021-10-27,IVV,0.0,0.004603484770095534
2021-10-27,WFC,0.0,0.007256396719792657
2021-10-27,VOO,0.0,0.004614595888722839
2021-10-27,CSCO,0.0008488070875177635,0.005213978445451217
2021-10-27,VZ,0.0,0.001074259602874128
2021-10-27,PLTR,-0.0010722704272911783,0.008621329946707501
2021-10-27,LQD,0.0006140250279435659,-0.0009687778361804789
2021-10-27,NIO,0.0018672614977908416,0.00967049212918547
2021-10-27,AFRM,0.0,0.009989899838012063
2021-10-27,HOOD,0.0,0.007777138593686228
2021-10-27,ROKU,0.0,-0.019468883812658676
2021-10-27,XLI,0.0,0.003665073087099535
2021-10-27,AMZN,3.801859633628326e-05,-0.0007515903958394965
2021-10-27,AMC,0.0,0.031683637199800295
2021-10-27,IYR,-0.0015227897922750948,0.0020919025967631065
2021-10-27,CVX,0.0,0.0016321232703878196
2021-10-27,UPST,0.0,0.005158867858801597
2021-10-27,TSM,0.0008570420982027311,0.0004642714738258613
2021-10-27,SHOP,0.0,0.0201359269439662
2021-10-27,CRWD,-0.0021846722488424197,-0.004569312399074122
2021-10-27,BABA,0.0,-0.002679338984989976
2021-10-27,DIS,0.0,0.0006304482005622169
2021-10-27,DIA,0.0,0.0034858560812250695
2021-10-27,FXI,-0.0008488070875177635,-0.003223814132020819
2021-10-27,XLV,0.0015227897922750948,0.0060364595935376245
2021-10-27,AMAT,0.0005322144808336186,0.014919005622932247
2021-10-27,UNH,0.0,0.001836955364570847
2021-10-27,HYG,0.0008502161697451466,-1.8713051752050625e-05
