formation_date,ticker,nio,fwd_ret_5d
2021-04-30,PYPL,-0.23692433337158605,-0.007294192948187362
2021-04-30,XBI,-0.22698759377083025,-0.013456056441690678
2021-04-30,IVV,-0.19966864852023689,0.0021544825424391735
2021-04-30,WFC,-0.22555451778173477,0.006538681147070191
2021-04-30,VOO,-0.20497030254916077,0.0022896461853286532
2021-04-30,TWTR,1.0348155242491157,-0.0054825663290339445
2021-04-30,CSCO,-0.187796427485821,0.010419225542173605
2021-04-30,VZ,-0.28056826699741494,0.003744017459520399
2021-04-30,PLTR,-0.1906169912299259,-0.029095706027343106
2021-04-30,LQD,-0.09677630690832742,0.0009136446542942656
2021-04-30,ARKK,0.873430869618078,-0.017778160434274694
2021-04-30,NIO,-0.18791498584131644,-0.016194927591955777
2021-04-30,PINS,-0.16759946080111066,-0.021543500819081497
2021-04-30,ROKU,-0.1642311909497661,-0.01560118836146358
2021-04-30,XLI,-0.20999462129590568,0.0069120925426884305
2021-04-30,AMZN,-0.25793589685605645,-0.010373769342027894
2021-04-30,AMC,-0.2510508843837795,-0.010730807192438952
2021-04-30,TWLO,-0.18422637934928904,-0.03548025146095472
2021-04-30,TSM,-0.03704463875943051,-0.00023170240260019792
2021-04-30,CVX,0.5831029977469044,0.013280032992368263
2021-04-30,SHOP,-0.19047239347869133,-0.012862780190516964
2021-04-30,BABA,0.29342930650672094,-0.004580246783297182
2021-04-30,DIS,-0.2354146082216611,-0.0009132715265194324
2021-04-30,DIA,-0.21732247348798667,0.005553218915024205
2021-04-30,XLV,-0.22780838326111288,0.004059858132915007
2021-04-30,UNH,-0.3069942431296967,0.009527285239550265
2021-04-30,AMAT,-0.18270391321281,0.000587819441760562
2021-04-30,HYG,-0.16018523547335303,-0.0002734800559508699
2021-04-30,XLE,0.2926743190205596,0.016570591440711803
2021-04-30,PDD,-0.059574455747263166,-0.00021523518531296748
2021-04-30,EFA,-0.19705606725988087,0.0063575523485123854
2021-04-30,PFE,-0.25633495419018143,0.004495458142817754
2021-04-30,ZM,-0.18805395990683552,-0.01559212824046725
2021-04-30,JPM,-0.2397113332224578,0.00965039015255984
2021-04-30,MRNA,0.7625604811729937,-0.01770921689620264
2021-04-30,SQ,-0.21423463710669977,-0.009176324255794533
2021-04-30,AAL,1.8918553015154016,0.0035473224246890477
2021-04-30,MA,-0.34185424713520923,-0.0034651222515335923
2021-04-30,VIAC,-0.17953126734763283,-0.008112077066081014
2021-04-30,QCOM,-0.2111028820057198,-0.0013453068716829276
2021-04-30,FUTU,-0.28098658823359046,-0.026738384802316738
2021-04-30,UBER,-0.2451633137418057,-0.028426632908401906
2021-04-30,GOOG,2.1681561291033016,-0.0009491780083710211
2021-04-30,GM,0.5434482416171948,0.006555592138205113
2021-04-30,EWZ,-0.20664550738000265,0.014482164509274687
2021-04-30,AAPL,-0.18525123696067244,-0.0014158344753123719
2021-04-30,CRM,-0.2361457157693334,-0.011945014935916265
2021-04-30,DKNG,-0.20717113258692138,-0.029613422442631942
2021-04-30,SPY,-0.10062759102916818,0.002439960269110264
2021-04-30,BAC,-0.26326558380989273,0.008026045976538665
2021-05-28,PYPL,0.0,0.000804773567903716
2021-05-28,XBI,0.0,0.007071303481599256
2021-05-28,IVV,0.0004159971429357281,0.0011941743313669928
